unit_id	target_sha	dependency_identity	file_path	function_or_code_path	review_lens	hypothesis_category	hypothesis	concrete_evidence	disposition	type	regression_case_keys
A-RERUN-016	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	ObserveFreshHost	architecture_lifetime	ownership_state_invariant	Check ObserveFreshHost as a state-machine transition: no single freshness/safety event may reopen stereo without the remaining eligibility authorities.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=85; anchor=ObserveFreshHost sets HostFresh/HostRenderable only; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-017	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	ObserveFreshHost	cross_subsystem_trace	upstream_downstream_trace	Trace ObserveFreshHost through RuntimeEligibility into R20-R23 draw/Present gates and renderer WVP injection.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=85; anchor=ObserveFreshHost sets HostFresh/HostRenderable only; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-018	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	ObserveFreshHost	adversarial_falsification	failure_order_falsification	Adversarially reorder stale-host, recovery, safety-overlay and external-reset events around ObserveFreshHost; eligibility must remain fail-closed until all predicates agree.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=85; anchor=ObserveFreshHost sets HostFresh/HostRenderable only; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-019	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	ObserveSoftHostSuspend	architecture_lifetime	ownership_state_invariant	Check ObserveSoftHostSuspend as a state-machine transition: no single freshness/safety event may reopen stereo without the remaining eligibility authorities.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=93; anchor=ObserveSoftHostSuspend preserves source eligibility authority without submitting host layer; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-020	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	ObserveSoftHostSuspend	cross_subsystem_trace	upstream_downstream_trace	Trace ObserveSoftHostSuspend through RuntimeEligibility into R20-R23 draw/Present gates and renderer WVP injection.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=93; anchor=ObserveSoftHostSuspend preserves source eligibility authority without submitting host layer; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-021	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	ObserveSoftHostSuspend	adversarial_falsification	failure_order_falsification	Adversarially reorder stale-host, recovery, safety-overlay and external-reset events around ObserveSoftHostSuspend; eligibility must remain fail-closed until all predicates agree.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=93; anchor=ObserveSoftHostSuspend preserves source eligibility authority without submitting host layer; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-022	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	ArmRecoveryPoseWarmup	architecture_lifetime	ownership_state_invariant	Check ArmRecoveryPoseWarmup as a state-machine transition: no single freshness/safety event may reopen stereo without the remaining eligibility authorities.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=104; anchor=ArmRecoveryPoseWarmup requires overlay/fresh/renderable/no external block/recovery pending; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-023	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	ArmRecoveryPoseWarmup	cross_subsystem_trace	upstream_downstream_trace	Trace ArmRecoveryPoseWarmup through RuntimeEligibility into R20-R23 draw/Present gates and renderer WVP injection.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=104; anchor=ArmRecoveryPoseWarmup requires overlay/fresh/renderable/no external block/recovery pending; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-024	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	ArmRecoveryPoseWarmup	adversarial_falsification	failure_order_falsification	Adversarially reorder stale-host, recovery, safety-overlay and external-reset events around ArmRecoveryPoseWarmup; eligibility must remain fail-closed until all predicates agree.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=104; anchor=ArmRecoveryPoseWarmup requires overlay/fresh/renderable/no external block/recovery pending; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-025	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	PoseWarmupAllowed	architecture_lifetime	ownership_state_invariant	Check PoseWarmupAllowed as a state-machine transition: no single freshness/safety event may reopen stereo without the remaining eligibility authorities.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=115; anchor=PoseWarmupAllowed additionally requires warmup and StereoAllowed=false; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-026	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	PoseWarmupAllowed	cross_subsystem_trace	upstream_downstream_trace	Trace PoseWarmupAllowed through RuntimeEligibility into R20-R23 draw/Present gates and renderer WVP injection.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=115; anchor=PoseWarmupAllowed additionally requires warmup and StereoAllowed=false; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-027	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	PoseWarmupAllowed	adversarial_falsification	failure_order_falsification	Adversarially reorder stale-host, recovery, safety-overlay and external-reset events around PoseWarmupAllowed; eligibility must remain fail-closed until all predicates agree.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=115; anchor=PoseWarmupAllowed additionally requires warmup and StereoAllowed=false; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-028	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	BaselineVerified	architecture_lifetime	ownership_state_invariant	Check BaselineVerified as a state-machine transition: no single freshness/safety event may reopen stereo without the remaining eligibility authorities.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=126; anchor=BaselineVerified opens StereoAllowed only after safety/fresh/renderable/no external block; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	EVIDENCE_AUGMENT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-029	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	BaselineVerified	cross_subsystem_trace	upstream_downstream_trace	Trace BaselineVerified through RuntimeEligibility into R20-R23 draw/Present gates and renderer WVP injection.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=126; anchor=BaselineVerified opens StereoAllowed only after safety/fresh/renderable/no external block; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-030	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	BaselineVerified	adversarial_falsification	failure_order_falsification	Adversarially reorder stale-host, recovery, safety-overlay and external-reset events around BaselineVerified; eligibility must remain fail-closed until all predicates agree.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=126; anchor=BaselineVerified opens StereoAllowed only after safety/fresh/renderable/no external block; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-031	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	MayInjectStereo	architecture_lifetime	ownership_state_invariant	Check MayInjectStereo as a state-machine transition: no single freshness/safety event may reopen stereo without the remaining eligibility authorities.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=138; anchor=MayInjectStereo requires overlay+fresh+renderable+no external block+StereoAllowed+!RecoveryPending; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	EVIDENCE_AUGMENT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-032	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	MayInjectStereo	cross_subsystem_trace	upstream_downstream_trace	Trace MayInjectStereo through RuntimeEligibility into R20-R23 draw/Present gates and renderer WVP injection.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=138; anchor=MayInjectStereo requires overlay+fresh+renderable+no external block+StereoAllowed+!RecoveryPending; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-033	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c53667eebe7b2ea7c555e3007a10d00afd5bf6f9	src/vr/runtime_eligibility.hpp	MayInjectStereo	adversarial_falsification	failure_order_falsification	Adversarially reorder stale-host, recovery, safety-overlay and external-reset events around MayInjectStereo; eligibility must remain fail-closed until all predicates agree.	blob=c53667eebe7b2ea7c555e3007a10d00afd5bf6f9; line=138; anchor=MayInjectStereo requires overlay+fresh+renderable+no external block+StereoAllowed+!RecoveryPending; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-034	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	05ad9eb798c89bdea42e9e41cbd438369d9e7eec	src/vr/d3d9/ex_device_upgrade.cpp	ResetCompatDest	architecture_lifetime	ownership_state_invariant	Check ResetCompatDest for single Reset/ResetEx ownership and explicit state-replay lifetime across device reset.	blob=05ad9eb798c89bdea42e9e41cbd438369d9e7eec; line=358; anchor=legacy Reset redirects to ResetEx then presentation/reset-state restoration; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-035	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	05ad9eb798c89bdea42e9e41cbd438369d9e7eec	src/vr/d3d9/ex_device_upgrade.cpp	ResetCompatDest	cross_subsystem_trace	upstream_downstream_trace	Trace ResetCompatDest through R13/R15 reset replay -> RuntimeEligibility ExternalSafetyBlock -> R22/R23 recovery baseline.	blob=05ad9eb798c89bdea42e9e41cbd438369d9e7eec; line=358; anchor=legacy Reset redirects to ResetEx then presentation/reset-state restoration; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-036	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	05ad9eb798c89bdea42e9e41cbd438369d9e7eec	src/vr/d3d9/ex_device_upgrade.cpp	ResetCompatDest	adversarial_falsification	failure_order_falsification	Inject replay failure or stale pre-reset state at ResetCompatDest; stereo must remain closed and no pre-reset D3DSBT_ALL state may be resurrected.	blob=05ad9eb798c89bdea42e9e41cbd438369d9e7eec; line=358; anchor=legacy Reset redirects to ResetEx then presentation/reset-state restoration; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-037	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	05ad9eb798c89bdea42e9e41cbd438369d9e7eec	src/vr/d3d9/ex_device_upgrade.cpp	CreateDevice fallback parameter preservation	architecture_lifetime	ownership_state_invariant	Check CreateDevice fallback parameter preservation for transactional device ownership before CreateDevice returns a promoted Ex device to game code.	blob=05ad9eb798c89bdea42e9e41cbd438369d9e7eec; line=678; anchor=original D3DPRESENT_PARAMETERS copied before Ex attempt and restored for classic fallback; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	EVIDENCE_AUGMENT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-038	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	05ad9eb798c89bdea42e9e41cbd438369d9e7eec	src/vr/d3d9/ex_device_upgrade.cpp	CreateDevice fallback parameter preservation	cross_subsystem_trace	upstream_downstream_trace	Trace CreateDevice fallback parameter preservation from Direct3DCreate9 wrapper -> CreateDeviceEx -> R13/R14/R15 compatibility -> stereo hook handoff -> first Present.	blob=05ad9eb798c89bdea42e9e41cbd438369d9e7eec; line=678; anchor=original D3DPRESENT_PARAMETERS copied before Ex attempt and restored for classic fallback; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-039	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	05ad9eb798c89bdea42e9e41cbd438369d9e7eec	src/vr/d3d9/ex_device_upgrade.cpp	CreateDevice fallback parameter preservation	adversarial_falsification	failure_order_falsification	Force failure immediately before/after CreateDevice fallback parameter preservation; Ex state must not leak into the classic fallback or expose a partially initialized device.	blob=05ad9eb798c89bdea42e9e41cbd438369d9e7eec; line=678; anchor=original D3DPRESENT_PARAMETERS copied before Ex attempt and restored for classic fallback; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-040	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	05ad9eb798c89bdea42e9e41cbd438369d9e7eec	src/vr/d3d9/ex_device_upgrade.cpp	Final overlay availability gate	architecture_lifetime	ownership_state_invariant	Check Final overlay availability gate for transactional device ownership before CreateDevice returns a promoted Ex device to game code.	blob=05ad9eb798c89bdea42e9e41cbd438369d9e7eec; line=690; anchor=FinalCompatOverlayReady false forces classic CreateDevice fallback; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	EVIDENCE_AUGMENT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-041	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	05ad9eb798c89bdea42e9e41cbd438369d9e7eec	src/vr/d3d9/ex_device_upgrade.cpp	Final overlay availability gate	cross_subsystem_trace	upstream_downstream_trace	Trace Final overlay availability gate from Direct3DCreate9 wrapper -> CreateDeviceEx -> R13/R14/R15 compatibility -> stereo hook handoff -> first Present.	blob=05ad9eb798c89bdea42e9e41cbd438369d9e7eec; line=690; anchor=FinalCompatOverlayReady false forces classic CreateDevice fallback; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-RERUN-042	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	05ad9eb798c89bdea42e9e41cbd438369d9e7eec	src/vr/d3d9/ex_device_upgrade.cpp	Final overlay availability gate	adversarial_falsification	failure_order_falsification	Force failure immediately before/after Final overlay availability gate; Ex state must not leak into the classic fallback or expose a partially initialized device.	blob=05ad9eb798c89bdea42e9e41cbd438369d9e7eec; line=690; anchor=FinalCompatOverlayReady false forces classic CreateDevice fallback; target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248; reviewed as fresh objective	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
