unit_id	target_sha	dependency_identity	file_path	function_or_code_path	review_lens	hypothesis_category	hypothesis	concrete_evidence	disposition	type	regression_case_keys
A-1520-011	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	InstallManagedResourceCompatR15	cross_subsystem_trace	upstream_downstream_trace	Trace CreateDeviceEx promotion into stereo hook ownership while confirming private stereo resources remain deferred to successful game Present.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-012	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	InstallManagedResourceCompatR15	adversarial_falsification	failure_order_falsification	Falsify baseline capture or stereo handoff failure; compat device is abandoned and hooks cleared before exposure.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-013	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	R15UploadLevel	architecture_lifetime	ownership_state_invariant	Review partial RECT shadow ownership: failed partial UpdateSurface cannot fall back to unrelated whole mip.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-014	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	R15UploadLevel	cross_subsystem_trace	upstream_downstream_trace	Trace LockRect region metadata through UpdateSurface destination point and shadow retirement on failure.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-015	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	R15UploadLevel	adversarial_falsification	failure_order_falsification	Falsify partial upload failure and missing source/destination surfaces; no whole-level corruption path becomes eligible.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-016	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	TextureUnlockRectR15	architecture_lifetime	ownership_state_invariant	Review CPU shadow lock lifetime and retirement ownership after unlock/upload/external-write failures.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-017	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	TextureUnlockRectR15	cross_subsystem_trace	upstream_downstream_trace	Trace locked/readOnly/dirty/valid masks through upload result into detach/release outside entry mutex.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-018	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	TextureUnlockRectR15	adversarial_falsification	failure_order_falsification	Falsify concurrent external write while CPU lock is active; invalid call/retire path prevents stale shadow reuse.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-019	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	R15InvalidateGeneratedMipShadows	architecture_lifetime	ownership_state_invariant	Review generated mip lifetime: level0 remains coherent while lower mip validity/rect metadata is invalidated.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-020	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	R15InvalidateGeneratedMipShadows	cross_subsystem_trace	upstream_downstream_trace	Trace GPU GenerateMipSubLevels into CPU shadow validity and subsequent lock/unlock retirement behavior.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-021	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	R15InvalidateGeneratedMipShadows	adversarial_falsification	failure_order_falsification	Falsify mip generation overlapping CPU lock; externalWriteDuringLock plus retirePending prevents mixed-generation reuse.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-022	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	VRD3D9ExUpgradeR15Hook::apply	architecture_lifetime	ownership_state_invariant	Review disabled-first overlay installation transaction and final compat readiness publication.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-023	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	VRD3D9ExUpgradeR15Hook::apply	cross_subsystem_trace	upstream_downstream_trace	Trace lower R14 hook availability through four R15 hook enables to final promotion readiness.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-024	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	VRD3D9ExUpgradeR15Hook::apply	adversarial_falsification	failure_order_falsification	Falsify any one hook create/enable failure; rollback leaves readiness false and R14 authoritative.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-025	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	LastResetStateReplaySucceeded	architecture_lifetime	ownership_state_invariant	Review reset replay health publication as acquire/release synchronization authority.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-026	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	LastResetStateReplaySucceeded	cross_subsystem_trace	upstream_downstream_trace	Trace replay health producer into compatibility/safety consumers without relaxed stale observation.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-027	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	LastResetStateReplaySucceeded	adversarial_falsification	failure_order_falsification	Falsify a replay failure racing with a consumer read; release/acquire ordering must expose false before safety can reopen.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-028	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	R15ClassicExtraMutex ownership	architecture_lifetime	ownership_state_invariant	Review mutex ownership around baseline replacement/copy and clearing during promotion rollback.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-029	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	R15ClassicExtraMutex ownership	cross_subsystem_trace	upstream_downstream_trace	Trace baseline capture, reset restore and rollback clear through the same mutex-protected object.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-030	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	R15ClassicExtraMutex ownership	adversarial_falsification	failure_order_falsification	Falsify concurrent restore while rollback clears baseline; copy/clear serialization prevents torn struct state.	blob=db37726470322c6815cec7d547aebe73f17029ac; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-031	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23CaptureActualGameState	architecture_lifetime	ownership_state_invariant	Review raster-state shadow authority and forced live resync boundary.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-032	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23CaptureActualGameState	cross_subsystem_trace	upstream_downstream_trace	Trace StateBlock reliability and SetRenderTarget implicit viewport changes into recovery baseline capture.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-033	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23CaptureActualGameState	adversarial_falsification	failure_order_falsification	Falsify stale shadow after implicit target transition; forced live read resynchronizes or capture fails closed.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-034	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23ObservePassiveDepthClear	architecture_lifetime	ownership_state_invariant	Review passive clear observation ownership: only successful complete backbuffer clear on mirrorable depth records baseline generation.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-035	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23ObservePassiveDepthClear	cross_subsystem_trace	upstream_downstream_trace	Trace game Clear result plus target/depth generation into later R23DepthBaselineSafe seed proof.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-036	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23ObservePassiveDepthClear	adversarial_falsification	failure_order_falsification	Falsify failed/partial/aux-target/deferred-depth clear; none may become authoritative depth baseline.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-037	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23DepthBaselineSafe	architecture_lifetime	ownership_state_invariant	Review depth/stencil baseline same-frame generation invariant.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-038	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23DepthBaselineSafe	cross_subsystem_trace	upstream_downstream_trace	Trace clear epoch/draw serial/depth generation and stencil-test state into seed eligibility.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-039	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23DepthBaselineSafe	adversarial_falsification	failure_order_falsification	Insert draw or depth generation change after clear; baseline must reject; active stencil also requires same-frame stencil proof.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-040	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23HaveFreshCurrentFramePose	architecture_lifetime	ownership_state_invariant	Review pose lifetime: BeginScene must advance beyond last Present and latched pose must be valid/nonzero.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-041	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23HaveFreshCurrentFramePose	cross_subsystem_trace	upstream_downstream_trace	Trace renderer BeginScene/latch producer into first-seed coordinator current-frame pose requirement.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-042	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23HaveFreshCurrentFramePose	adversarial_falsification	failure_order_falsification	Falsify stale previous-Present pose or zero sequence; neither may satisfy first-seed proof.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-043	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23RestoreActualGameState	architecture_lifetime	ownership_state_invariant	Review game-state restoration ownership after internal recovery pass.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-044	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23RestoreActualGameState	cross_subsystem_trace	upstream_downstream_trace	Trace saved RT/depth/raster state through private writes back into game-visible device state.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-045	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23RestoreActualGameState	adversarial_falsification	failure_order_falsification	Falsify any restore setter failure; caller observes false and cannot approve baseline as fully restored.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-046	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23ClearPrivateDepth	architecture_lifetime	ownership_state_invariant	Review private depth/stencil clear under captured viewport/scissor ownership.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-047	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23ClearPrivateDepth	cross_subsystem_trace	upstream_downstream_trace	Trace authoritative game depth/stencil clear values into private eye/mono surfaces and synchronization flags.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-048	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23ClearPrivateDepth	adversarial_falsification	failure_order_falsification	Falsify bind/raster/depth/stencil clear failure; function returns false before synchronization can be claimed.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-049	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23InitializeStereoFromAuthoritativeBaseline	architecture_lifetime	ownership_state_invariant	Review first-seed transaction ordering: resources, saved state, color/depth seed, restore, synchronization, then BaselineVerified.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	EVIDENCE_AUGMENT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-050	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23InitializeStereoFromAuthoritativeBaseline	cross_subsystem_trace	upstream_downstream_trace	Trace game clear baseline through private eye/mono seed and RuntimeEligibility::BaselineVerified into MayInjectStereo.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-051	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23InitializeStereoFromAuthoritativeBaseline	adversarial_falsification	failure_order_falsification	Falsify aux RT, resource creation, saved-state query, clear, depth seed or restore failure; BaselineVerified must not execute on failed transaction.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1520-052	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	PresentDestR23	architecture_lifetime	ownership_state_invariant	Review final Present ownership and deferred private resource initialization after successful lower Present only.	blob=e1210bf3786c00b337711f7baf08b2ca3a4dc069; exact target=c4dd697e2b1f33d3b8af6ab254f378a1cc421248	EVIDENCE_AUGMENT	FRESH_REVIEW	VR-STARTUP-WHITE-001
