622	친구 목록이 가득 찼습니다.
623	이미 친구인 사용자입니다.
624	사용자를 찾을 수 없습니다.
625	입력한 게이머태그를 찾을 수 없습니다.
626	친구 목록에 추가하지 못했습니다.
627	친구 목록에서 삭제하지 못했습니다.
628	온라인 서비스와의 연결이 끊어졌습니다.
629	다른 사용자가 같은 계정으로 로그인하여 온라인 서비스 연결이 끊어졌습니다.
630	사용 가능한 네트워크 연결이 없습니다. 케이블을 확인하십시오.
631	시스템 링크 케이블이 분리되었을 수 있습니다. 케이블을 확인하고 다시 시도하십시오.
632	Xbox 본체에서 Xbox Live에 연결할 수 없습니다. A를 눌러 문제 해결사를 시작하거나 B를 눌러 취소하십시오.
633	연결 오류가 발생했습니다.
634	연결 오류가 발생했습니다. WLAN 스위치가 꺼져 있습니다.
635	WLAN 스위치가 꺼져 있습니다. 연결하려면 WLAN 스위치를 켜십시오.
636	세션과의 연결이 끊어졌습니다.
637	세션과의 연결이 끊어졌습니다.
638	Xbox Live 서비스에 필수 업데이트가 있습니다. 업데이트를 설치하기 전에는 Xbox Live에 연결할 수 없습니다. 지금 업데이트하시겠습니까?
639	Xbox Live 서비스가 혼잡합니다. 다시 시도하시겠습니까?
640	다른 사용자가 같은 계정으로 로그인하여 Xbox Live에서 로그아웃되었습니다.
641	이 게임 세션은 더 이상 사용할 수 없습니다.
642	Xbox 본체에서 Xbox Live에 연결할 수 없습니다. 문제 해결사를 시작하시겠습니까?
643	이 계정은 최신 상태가 아닙니다. 계정 복구에서 계정을 업데이트하시겠습니까?
644	Xbox Live 계정에 확인하지 않은 메시지가 있습니다. 지금 보시겠습니까?
645	Xbox Live에서 중요한 메시지가 도착했습니다. 지금 보시겠습니까?
646	Xbox Live 계정 제한으로 이 기능을 사용할 수 없습니다.
647	온라인
648	오프라인
649	플레이 중:
650	친구가 되고 싶어 합니다.
651	친구 요청을 보냈습니다.
652	계속하려면 %s을(를) 누르십시오.
653	%s님이 친구 요청을 수락했습니다.
654	%s님이 친구 요청을 거절했습니다.
655	%s님의 초대를 수락하시겠습니까?
656	%s Xbox 게임 디스크를 삽입하십시오.
657	이 교차 게임 초대에 사용할 적절한 Xbox Live 사용자 계정을 찾을 수 없습니다.
658	%s님의 게임에 참가하시겠습니까? 참가하면 현재 진행 상황이 모두 사라집니다.
659	%s 플레이 초대를 받았습니다. 현재 게임이 종료되고 저장하지 않은 진행 상황이 모두 사라집니다. 게임 초대를 수락하시겠습니까?
660	Xbox Dashboard 플레이 초대를 받았습니다. 현재 게임이 종료되고 저장하지 않은 진행 상황이 모두 사라집니다. 음성 채팅 초대를 수락하시겠습니까?
661	선택
662	뒤로
663	친구
664	로그인
665	로그아웃
666	라이선스
667	색상
668	무작위
669	OUTRUN2
670	OUTRUN2SP
671	사운드 밸런스
672	음악 변경
673	XBOX LIVE
674	XBOX LIVE / AT
675	XBOX LIVE / MT
676	온라인
677	친구
678	로컬
679	로컬 / AT
680	로컬 / MT
681	국가
682	내 순위
683	오프라인
684	필터
685	기본값
686	편집
687	삭제
688	새로고침
689	XBOX LIVE
690	일반 AT
691	일반 MT
692	튜닝 AT
693	튜닝 MT
694	이 라이선스는 PSP®(PlayStation®Portable)로 전송되었습니다. 라이선스를 다시 활성화할 수 있지만, PSP®에서 다시 전송하면 현재 라이선스가 덮어써집니다. 다시 활성화하시겠습니까? X: 활성화 / ○: 취소
695	이 라이선스는 PlayStation®2로 전송되었습니다. 라이선스를 다시 활성화할 수 있지만, PlayStation®2에서 다시 전송하면 현재 라이선스가 덮어써집니다. 다시 활성화하시겠습니까? X: 활성화 / ○: 취소
696	USB 연결
697	USB 연결
698	메모리 카드 슬롯 1에 PlayStation®2용 메모리 카드(8MB)가 없습니다. OutRun 2006: Coast 2 Coast 게임 데이터가 들어 있는 메모리 카드(8MB)를 삽입하고 다시 시도하십시오.
699	메모리 카드 슬롯 1의 PlayStation®2용 메모리 카드(8MB)에 OutRun 2006: Coast 2 Coast 게임 데이터가 없습니다. 게임 데이터를 전송할 수 없습니다.
700	PSP®(PlayStation®Portable)를 찾을 수 없습니다.
701	PSP®(PlayStation®Portable)를 연결 모드로 설정하십시오.
702	PSP®(PlayStation®Portable)를 기다리는 중입니다.
703	취소
704	Memory Stick Duo®가 없습니다. OutRun 2006: Coast 2 Coast 데이터가 들어 있는 Memory Stick Duo®를 삽입하고 다시 시도하십시오.
705	Memory Stick Duo®에 OutRun 2006: Coast 2 Coast 라이선스 데이터가 없습니다. 데이터를 전송할 수 없습니다.
706	PlayStation®2를 찾을 수 없습니다.
707	PlayStation®2를 연결 모드로 설정하십시오.
708	PlayStation®2를 기다리는 중입니다.
709	USB로 PlayStation®2에 연결되었습니다. 잠시 기다리십시오.
710	○ - 취소
711	PSP®(PlayStation®Portable)에서 라이선스 가져오기
712	PSP®(PlayStation®Portable)로 라이선스 보내기
713	PSP®(PlayStation®Portable) 연결 해제
714	현재 라이선스를 전송했습니다. 계속 플레이하려면 다른 라이선스를 선택하십시오. X를 눌러 계속합니다.
715	이 라이선스는 이미 PlayStation®2에서 활성화되어 있습니다. 전송하면 PlayStation®2용 메모리 카드(8MB)의 기존 라이선스를 덮어씁니다(게임 진행 상황이 사라질 수 있습니다). 계속하시겠습니까? X: 계속 / ○: 취소
716	PlayStation®2에 빈 라이선스 슬롯이 없어 새 라이선스를 만들 수 없습니다. 전송을 중단합니다.
717	USB로 데이터를 전송 중입니다. USB 케이블을 분리하거나 본체를 리셋/전원 종료하지 마십시오.
718	USB로 데이터를 전송 중입니다. USB 케이블을 분리하거나 시스템 전원을 끄지 마십시오.
719	라이선스를 전송했습니다.
720	이 라이선스는 이미 PSP®(PlayStation®Portable)에서 활성화되어 있습니다. 전송하면 Memory Stick Duo®의 기존 라이선스를 덮어씁니다(게임 진행 상황이 사라질 수 있습니다). 계속하시겠습니까? X: 계속 / ○: 취소
721	PSP®(PlayStation®Portable)에 빈 라이선스 슬롯이 없어 새 라이선스를 만들 수 없습니다. 전송을 중단합니다.
722	USB 케이블이 분리되었습니다. 연결을 종료합니다.
723	PSP®(PlayStation®Portable)에서 Memory Stick Duo®가 제거되었습니다. 연결을 종료합니다.
724	Memory Stick Duo®가 제거되었습니다. 연결을 종료합니다.
725	PlayStation®2용 메모리 카드(8MB)가 제거되었습니다. 연결을 종료합니다.
726	PlayStation®2에서 메모리 카드(8MB)가 제거되었습니다. 연결을 종료합니다.
727	PSP®(PlayStation®Portable)로 라이선스 복사
728	PSP®(PlayStation®Portable)에서 라이선스 복사
729	라이선스를 병합하고 마일을 PlayStation®2로 복사
730	라이선스를 병합하고 마일을 PSP®(PlayStation®Portable)로 복사
731	USB로 데이터를 병합 중입니다. USB 케이블을 분리하거나 본체를 리셋/전원 종료하지 마십시오.
732	USB로 데이터를 병합 중입니다. USB 케이블을 분리하거나 시스템 전원을 끄지 마십시오.
733	라이선스를 병합했습니다.
734	초급 레이스 1
735	초급 레이스 2
736	초급 레이스 3
737	초급 레이스 4
738	초급 레이스 5
739	중급 레이스 1
740	중급 레이스 2
741	중급 레이스 3
742	중급 레이스 4
743	중급 레이스 5
744	중급 레이스 6
745	중급 레이스 7
746	중급 레이스 8
747	중급 레이스 9
748	프로 레이스 1
749	프로 레이스 2
750	프로 레이스 3
751	프로 레이스 4
752	프로 레이스 5
753	프로 레이스 6
754	프로 레이스 7
755	프로 레이스 8
756	프로 레이스 9
757	프로 레이스 10
758	프로 레이스 11
759	OutRun 레이스 1
760	OutRun 레이스 2
761	OutRun 레이스 3
762	OutRun 레이스 4
763	OutRun 레이스 5
764	OutRun 레이스 6
765	OutRun 레이스 7
766	OutRun 레이스 8
767	OutRun 레이스 9
768	OutRun 레이스 10
769	OutRun 레이스 11
770	OutRun 레이스 12
771	OutRun 레이스 13
772	OutRun 레이스 14
773	OutRun 레이스 15
774	제니퍼
775	클라리사
776	플래그맨
777	홀리
778	Memory Stick Duo®가 없습니다.
779	Memory Stick Duo®가 없습니다. 게임 데이터를 저장하려면 %d KB가 필요합니다.
780	Memory Stick Duo®에 게임 데이터가 없습니다. Memory Stick Duo®에 게임 데이터를 생성하시겠습니까?
781	Memory Stick Duo®에 게임 데이터가 없습니다.
782	저장 공간이 부족합니다. 게임 데이터를 저장하려면 %d KB가 필요합니다. 저장 데이터 중 일부를 선택해 삭제하시겠습니까, 아니면 저장하지 않고 계속하시겠습니까?
783	Memory Stick Duo®가 변경되었습니다. 새 Memory Stick Duo®에 게임 데이터를 생성하시겠습니까?
784	Memory Stick Duo®가 변경되었고 기존 게임 데이터가 있습니다. 덮어쓰시겠습니까, 아니면 저장하지 않고 계속하시겠습니까? (기존 데이터가 덮어써집니다.)
785	Memory Stick Duo®가 없습니다. 계속하려면 X를 누르십시오.
786	Memory Stick Duo®에 게임 데이터가 없습니다. 계속하려면 X를 누르십시오.
787	Memory Stick Duo®의 데이터는 이미 불러왔습니다. 불러오기를 취소합니다.
788	Memory Stick Duo®에서 데이터를 불러오시겠습니까? 저장하지 않은 진행 상황은 사라집니다!
789	저장 실패. Memory Stick Duo®가 제거되었습니다.
790	저장 실패. Memory Stick Duo®가 잠겨 있습니다.
791	불러오기 실패. Memory Stick Duo®가 제거되었습니다.
792	불러오기 실패. 저장 데이터가 손상되었습니다. 저장 데이터를 덮어쓰시겠습니까?
793	Memory Stick Duo®를 확인 중입니다. Memory Stick Duo®를 제거하거나 시스템 전원을 끄지 마십시오.
794	불러오는 중입니다. Memory Stick Duo®를 제거하거나 시스템 전원을 끄지 마십시오.
795	Memory Stick Duo® 접근 오류.
796	불러오기 오류!
797	저장 중입니다. Memory Stick Duo®를 제거하거나 시스템 전원을 끄지 마십시오.
798	저장 오류!
799	Memory Stick Duo®의 데이터가 손상되었습니다. 저장 데이터 중 일부를 선택해 삭제하시겠습니까?
800	덮어쓰기
801	취소
802	다시 시도
803	불러오기 취소
804	계속
805	저장하지 않고 계속
806	불러오지 않고 계속
807	게임 데이터 불러오기
808	삭제
809	게임 데이터 생성
