unit_id	target_sha	dependency_identity	file_path	function_or_code_path	review_lens	hypothesis_category	hypothesis	concrete_evidence	disposition	type	regression_case_keys
A-1900-031	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	6182e6fe9a2e8a33bea36124d633c3267dc85a16	src/vr/ipc/host_pose_v3.hpp	PoseSequenceMatchesLegacy	architecture_lifetime	ownership_state_invariant	Review PoseSequenceMatchesLegacy v2/v3 generation correlation for ownership/lifetime/state invariant	exact target c4dd697e; blob 6182e6fe9a2e8a33bea36124d633c3267dc85a16; full source re-read this invocation	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-032	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	6182e6fe9a2e8a33bea36124d633c3267dc85a16	src/vr/ipc/host_pose_v3.hpp	PoseSequenceMatchesLegacy	cross_subsystem_trace	upstream_downstream_trace	Trace PoseSequenceMatchesLegacy v2/v3 generation correlation across producer/consumer or state boundary	exact target c4dd697e; blob 6182e6fe9a2e8a33bea36124d633c3267dc85a16; upstream/downstream state fields and failure gates traced	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-033	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	6182e6fe9a2e8a33bea36124d633c3267dc85a16	src/vr/ipc/host_pose_v3.hpp	PoseSequenceMatchesLegacy	adversarial_falsification	failure_order_falsification	Falsify stale/reordered/partial failure around PoseSequenceMatchesLegacy v2/v3 generation correlation	exact target c4dd697e; blob 6182e6fe9a2e8a33bea36124d633c3267dc85a16; contrary/failure-order path inspected	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-034	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	6182e6fe9a2e8a33bea36124d633c3267dc85a16	src/vr/ipc/host_pose_v3.hpp	HostStateUsable	architecture_lifetime	ownership_state_invariant	Review HostStateUsable host/session/staleness gate for ownership/lifetime/state invariant	exact target c4dd697e; blob 6182e6fe9a2e8a33bea36124d633c3267dc85a16; full source re-read this invocation	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-035	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	6182e6fe9a2e8a33bea36124d633c3267dc85a16	src/vr/ipc/host_pose_v3.hpp	HostStateUsable	cross_subsystem_trace	upstream_downstream_trace	Trace HostStateUsable host/session/staleness gate across producer/consumer or state boundary	exact target c4dd697e; blob 6182e6fe9a2e8a33bea36124d633c3267dc85a16; upstream/downstream state fields and failure gates traced	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-036	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	6182e6fe9a2e8a33bea36124d633c3267dc85a16	src/vr/ipc/host_pose_v3.hpp	HostStateUsable	adversarial_falsification	failure_order_falsification	Falsify stale/reordered/partial failure around HostStateUsable host/session/staleness gate	exact target c4dd697e; blob 6182e6fe9a2e8a33bea36124d633c3267dc85a16; contrary/failure-order path inspected	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-037	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	6182e6fe9a2e8a33bea36124d633c3267dc85a16	src/vr/ipc/host_pose_v3.hpp	HostPoseV3Source::Read	architecture_lifetime	ownership_state_invariant	Review HostPoseV3Source::Read v3/legacy fallback ownership for ownership/lifetime/state invariant	exact target c4dd697e; blob 6182e6fe9a2e8a33bea36124d633c3267dc85a16; full source re-read this invocation	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-038	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	6182e6fe9a2e8a33bea36124d633c3267dc85a16	src/vr/ipc/host_pose_v3.hpp	HostPoseV3Source::Read	cross_subsystem_trace	upstream_downstream_trace	Trace HostPoseV3Source::Read v3/legacy fallback ownership across producer/consumer or state boundary	exact target c4dd697e; blob 6182e6fe9a2e8a33bea36124d633c3267dc85a16; upstream/downstream state fields and failure gates traced	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-039	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	6182e6fe9a2e8a33bea36124d633c3267dc85a16	src/vr/ipc/host_pose_v3.hpp	HostPoseV3Source::Read	adversarial_falsification	failure_order_falsification	Falsify stale/reordered/partial failure around HostPoseV3Source::Read v3/legacy fallback ownership	exact target c4dd697e; blob 6182e6fe9a2e8a33bea36124d633c3267dc85a16; contrary/failure-order path inspected	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-040	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	6182e6fe9a2e8a33bea36124d633c3267dc85a16	src/vr/ipc/host_pose_v3.hpp	HostPoseV3Source::Reset	architecture_lifetime	ownership_state_invariant	Review HostPoseV3Source::Reset mapping reset lifetime for ownership/lifetime/state invariant	exact target c4dd697e; blob 6182e6fe9a2e8a33bea36124d633c3267dc85a16; full source re-read this invocation	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-041	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	6182e6fe9a2e8a33bea36124d633c3267dc85a16	src/vr/ipc/host_pose_v3.hpp	HostPoseV3Source::Reset	cross_subsystem_trace	upstream_downstream_trace	Trace HostPoseV3Source::Reset mapping reset lifetime across producer/consumer or state boundary	exact target c4dd697e; blob 6182e6fe9a2e8a33bea36124d633c3267dc85a16; upstream/downstream state fields and failure gates traced	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-042	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	6182e6fe9a2e8a33bea36124d633c3267dc85a16	src/vr/ipc/host_pose_v3.hpp	HostPoseV3Source::Reset	adversarial_falsification	failure_order_falsification	Falsify stale/reordered/partial failure around HostPoseV3Source::Reset mapping reset lifetime	exact target c4dd697e; blob 6182e6fe9a2e8a33bea36124d633c3267dc85a16; contrary/failure-order path inspected	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-043	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c05bb020e0d40b6977e4402f9f5a7a0022a78c6d	src/vr/ipc/host_state_v3_reader.hpp	HostStateReader::Read	architecture_lifetime	ownership_state_invariant	Review HostStateReader::Read stable read/header gate for ownership/lifetime/state invariant	exact target c4dd697e; blob c05bb020e0d40b6977e4402f9f5a7a0022a78c6d; full source re-read this invocation	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-044	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c05bb020e0d40b6977e4402f9f5a7a0022a78c6d	src/vr/ipc/host_state_v3_reader.hpp	HostStateReader::Read	cross_subsystem_trace	upstream_downstream_trace	Trace HostStateReader::Read stable read/header gate across producer/consumer or state boundary	exact target c4dd697e; blob c05bb020e0d40b6977e4402f9f5a7a0022a78c6d; upstream/downstream state fields and failure gates traced	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-045	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c05bb020e0d40b6977e4402f9f5a7a0022a78c6d	src/vr/ipc/host_state_v3_reader.hpp	HostStateReader::Read	adversarial_falsification	failure_order_falsification	Falsify stale/reordered/partial failure around HostStateReader::Read stable read/header gate	exact target c4dd697e; blob c05bb020e0d40b6977e4402f9f5a7a0022a78c6d; contrary/failure-order path inspected	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-046	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c05bb020e0d40b6977e4402f9f5a7a0022a78c6d	src/vr/ipc/host_state_v3_reader.hpp	HostStateReader::Reset	architecture_lifetime	ownership_state_invariant	Review HostStateReader::Reset mapping reset for ownership/lifetime/state invariant	exact target c4dd697e; blob c05bb020e0d40b6977e4402f9f5a7a0022a78c6d; full source re-read this invocation	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-047	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c05bb020e0d40b6977e4402f9f5a7a0022a78c6d	src/vr/ipc/host_state_v3_reader.hpp	HostStateReader::Reset	cross_subsystem_trace	upstream_downstream_trace	Trace HostStateReader::Reset mapping reset across producer/consumer or state boundary	exact target c4dd697e; blob c05bb020e0d40b6977e4402f9f5a7a0022a78c6d; upstream/downstream state fields and failure gates traced	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-048	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c05bb020e0d40b6977e4402f9f5a7a0022a78c6d	src/vr/ipc/host_state_v3_reader.hpp	HostStateReader::Reset	adversarial_falsification	failure_order_falsification	Falsify stale/reordered/partial failure around HostStateReader::Reset mapping reset	exact target c4dd697e; blob c05bb020e0d40b6977e4402f9f5a7a0022a78c6d; contrary/failure-order path inspected	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-049	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c05bb020e0d40b6977e4402f9f5a7a0022a78c6d	src/vr/ipc/host_state_v3_reader.hpp	HostStateReader::HeaderValid	architecture_lifetime	ownership_state_invariant	Review HostStateReader::HeaderValid ABI identity for ownership/lifetime/state invariant	exact target c4dd697e; blob c05bb020e0d40b6977e4402f9f5a7a0022a78c6d; full source re-read this invocation	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-050	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c05bb020e0d40b6977e4402f9f5a7a0022a78c6d	src/vr/ipc/host_state_v3_reader.hpp	HostStateReader::HeaderValid	cross_subsystem_trace	upstream_downstream_trace	Trace HostStateReader::HeaderValid ABI identity across producer/consumer or state boundary	exact target c4dd697e; blob c05bb020e0d40b6977e4402f9f5a7a0022a78c6d; upstream/downstream state fields and failure gates traced	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-051	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	c05bb020e0d40b6977e4402f9f5a7a0022a78c6d	src/vr/ipc/host_state_v3_reader.hpp	HostStateReader::HeaderValid	adversarial_falsification	failure_order_falsification	Falsify stale/reordered/partial failure around HostStateReader::HeaderValid ABI identity	exact target c4dd697e; blob c05bb020e0d40b6977e4402f9f5a7a0022a78c6d; contrary/failure-order path inspected	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-052	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	058353757e84d4028950354958941fbe85a81b63	src/vr/ipc/win32_channel.hpp	BeginSeqlockWrite	architecture_lifetime	ownership_state_invariant	Review BeginSeqlockWrite writer sequence ordering for ownership/lifetime/state invariant	exact target c4dd697e; blob 058353757e84d4028950354958941fbe85a81b63; full source re-read this invocation	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-053	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	058353757e84d4028950354958941fbe85a81b63	src/vr/ipc/win32_channel.hpp	BeginSeqlockWrite	cross_subsystem_trace	upstream_downstream_trace	Trace BeginSeqlockWrite writer sequence ordering across producer/consumer or state boundary	exact target c4dd697e; blob 058353757e84d4028950354958941fbe85a81b63; upstream/downstream state fields and failure gates traced	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-054	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	058353757e84d4028950354958941fbe85a81b63	src/vr/ipc/win32_channel.hpp	BeginSeqlockWrite	adversarial_falsification	failure_order_falsification	Falsify stale/reordered/partial failure around BeginSeqlockWrite writer sequence ordering	exact target c4dd697e; blob 058353757e84d4028950354958941fbe85a81b63; contrary/failure-order path inspected	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-055	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	058353757e84d4028950354958941fbe85a81b63	src/vr/ipc/win32_channel.hpp	EndSeqlockWrite	architecture_lifetime	ownership_state_invariant	Review EndSeqlockWrite writer completion ordering for ownership/lifetime/state invariant	exact target c4dd697e; blob 058353757e84d4028950354958941fbe85a81b63; full source re-read this invocation	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-1900-056	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	058353757e84d4028950354958941fbe85a81b63	src/vr/ipc/win32_channel.hpp	EndSeqlockWrite	cross_subsystem_trace	upstream_downstream_trace	Trace EndSeqlockWrite writer completion ordering across producer/consumer or state boundary	exact target c4dd697e; blob 058353757e84d4028950354958941fbe85a81b63; upstream/downstream state fields and failure gates traced	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
