unit_id	target_sha	dependency_identity	file_path	function_or_code_path	review_lens	hypothesis_category	hypothesis	concrete_evidence	disposition	type	regression_case_keys
A-2100-019	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	extra replay failure	adversarial_falsification	reset_replay_failure	Falsify partial extra replay treated healthy.	Any setter failure flips extraHealthy false; combined health remains false and safety block stays set.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-020	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	R15ZeroClassicShaderConstants	architecture_lifetime	shader_constant_reset	Shader constant baseline is explicit and capability bounded.	Vertex float count uses caps; VS/PS integer/bool families gated by shader major version.	NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-021	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	shader constants->reset health	cross_subsystem_trace	state_health_trace	Trace constant restore failure into stereo eligibility.	R15ZeroClassicShaderConstants false propagates through extraHealthy to external safety block.	TRACE_VALIDATED	FRESH_REVIEW	
A-2100-022	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	GetDeviceCaps failure	adversarial_falsification	state_health_failure	Falsify missing caps silently accepted.	GetDeviceCaps failure returns false and keeps reset unhealthy.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-023	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	R15ClassicExtraMutex	architecture_lifetime	baseline_snapshot_lifetime	Baseline snapshot read/write is mutex protected.	Capture writes under lock; restore copies under same lock before issuing device setters.	NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-024	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	baseline snapshot->ResetEx	cross_subsystem_trace	baseline_lifetime_trace	Fresh-device baseline persists across later ResetEx calls.	Install capture marks ready; reset copies baseline and restores after successful ResetEx.	TRACE_VALIDATED	FRESH_REVIEW	
A-2100-025	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	baseline not ready	adversarial_falsification	baseline_missing	Falsify ResetEx replay using zero/uninitialized extra baseline.	R15RestoreClassicExtraBaseline returns false when ready is false; safety block remains closed.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-026	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	InstallManagedResourceCompatR15	architecture_lifetime	promotion_transaction	Ex promotion captures baseline before stereo handoff/device exposure.	Exact source calls lower install then captures baseline and rejects promotion transactionally on failure.	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-027	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	promotion->InstallStereoHooksSynchronously	cross_subsystem_trace	create_device_handoff	Trace final compat validation into synchronous stereo hook handoff.	DisarmLegacyResetHook then InstallStereoHooksSynchronously occurs before promoted device escapes CreateDevice.	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-028	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	stereo handoff failure	adversarial_falsification	promotion_failure	Falsify failed stereo install exposing compat device.	Failure abandons compat device, clears hooks/baseline and returns false before exposure.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-029	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	80ce04900a7699aaefb7e040e25cab4a01618dbe	src/vr/d3d9/ex_device_upgrade_r13.cpp	DisarmLegacyResetHook	architecture_lifetime	reset_owner_transfer	Legacy reset hook is removed synchronously during final handoff.	Exact R13 function clears ResetCompatHook and logs stereo Reset callback as sole owner.	NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-030	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	80ce04900a7699aaefb7e040e25cab4a01618dbe	src/vr/d3d9/ex_device_upgrade_r13.cpp	legacy reset->stereo reset	cross_subsystem_trace	ownership_transfer_trace	Trace removal of temporary ResetEx shim into layered stereo Reset callback ownership.	R13 comments explicitly retain temporary hook through R14/R15 then transfer immediately before exposure.	TRACE_VALIDATED	FRESH_REVIEW	
A-2100-031	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	80ce04900a7699aaefb7e040e25cab4a01618dbe	src/vr/d3d9/ex_device_upgrade_r13.cpp	double reset owner	adversarial_falsification	reset_owner_race	Falsify externally visible gap/double owner at promotion boundary.	Temporary reset hook retained through final validation and disarmed synchronously before exposure; no game call can interleave pre-exposure.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-032	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	PresentDestR23	architecture_lifetime	deferred_resource_init	Private stereo resources are deferred until a successful real game Present.	Exact final Present owner calls lower Present first and EnsureStereoResources only when SUCCEEDED(hr)&&!StereoResourcesReady.	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-033	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	CreateDevice handoff->PresentDestR23	cross_subsystem_trace	startup_protection_trace	Trace no-pre-exposure allocation into deferred post-Present initialization.	R15 synchronous handoff installs hooks but R23 final Present owns first private eye/backbuffer resource initialization after lower Present success.	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-034	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	failed first Present	adversarial_falsification	startup_failure	Falsify failed first Present allocating private resources.	SUCCEEDED(hr) gate suppresses EnsureStereoResources on failed Present.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-035	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	deferred init failure	architecture_lifetime	startup_fail_closed	Failed deferred initialization leaves theater/fail-closed path.	Exact source logs warning and does not claim stereo ready when EnsureStereoResources fails.	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-036	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	deferred init->recovery baseline	cross_subsystem_trace	startup_recovery_trace	Trace resource readiness into authoritative baseline seed rather than immediate stereo injection.	After resources ready, R23 recovery still requires baseline, host freshness and pose warmup gates.	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-037	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	StereoResourcesReady without baseline	adversarial_falsification	startup_gate	Falsify resources-ready alone opening stereo.	R23InitializeStereoFromAuthoritativeBaseline calls BaselineVerified then MayInjectStereo; resources readiness alone does not set gate.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-038	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23RecoveryNeedsBaseline	architecture_lifetime	recovery_state	Recovery baseline requires overlay ready, host fresh, recovery pending and stereo closed.	Exact predicate checks all four state conditions.	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-039	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	RecoveryPending->ClearDestR23	cross_subsystem_trace	recovery_clear_trace	Trace recovery state into passive original Clear before any VR surface write.	Before seed, ClearDestR23 calls original Clear once and only later evaluates authoritative baseline.	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-040	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	partial clear	adversarial_falsification	baseline_rejection	Falsify partial viewport/scissor clear seeding private surfaces.	R22GameClearCoversBackbuffer must prove full game clear; otherwise R23Reject and return.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-041	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23DepthBaselineSafe	architecture_lifetime	depth_generation	Depth baseline is bound to Present epoch, game draw serial and depth generation.	Exact predicate requires all three identities before seed.	NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-042	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	depth baseline->private depth	cross_subsystem_trace	depth_recovery_trace	Trace proven game depth clear into private right/mono depth clears.	R23InitializeStereoFromAuthoritativeBaseline calls R23ClearPrivateDepth for both private surfaces when tracked depth exists.	TRACE_VALIDATED	FRESH_REVIEW	
A-2100-043	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	depth generation mismatch	adversarial_falsification	stale_depth	Falsify stale pre-reset/pre-rebind depth baseline accepted.	Generation equality with R9MainDepthGeneration is required; mismatch rejects seed.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-044	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23HaveFreshCurrentFramePose	architecture_lifetime	pose_generation	First seed requires BeginScene progress and nonzero fresh pose sequence.	Predicate requires begin-scene count > last Present and valid latched pose with poseSequence !=0.	NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-045	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	pose warmup->baseline	cross_subsystem_trace	pose_recovery_trace	Trace Present-armed warmup into next-frame authoritative seed.	Recovering clear arms warmup; successful Present calls ArmRecoveryPoseWarmup; later clear requires fresh current-frame pose.	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-046	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	stale latched pose	adversarial_falsification	pose_staleness	Falsify prior-Present pose seeding recovery.	BeginScene count must advance beyond R23LastPresentBeginScene and pose must be valid/nonzero.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-047	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23RestoreActualGameState	architecture_lifetime	state_restore	Private baseline writes restore game RT/depth/viewport/scissor state.	Exact helper restores saved RT/depth and live viewport/scissor/scissor-enable; failure rejects seed.	NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-048	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	private pass->game state	cross_subsystem_trace	state_restore_trace	Trace internal right/mono clear pass back to game state before opening eligibility.	Restore occurs inside internal scope and ok must remain true before seed flags/eligibility update.	TRACE_VALIDATED	FRESH_REVIEW	
A-2100-049	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	restore failure	adversarial_falsification	state_restore_failure	Falsify failed game-state restore still opening stereo.	Restore failure sets ok=false; function returns before R9StereoSeeded/BaselineVerified.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-050	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23SetRenderTargetDestR23	architecture_lifetime	implicit_state_transition	SetRenderTarget implicit viewport/scissor transitions are resampled.	Successful game RT0 change forces R23CaptureActualGameState.	NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-051	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	SetRenderTarget->shadow state	cross_subsystem_trace	state_shadow_trace	Trace implicit device transition into cached replay authority.	Capture resynchronizes R22ShadowState from live device state after RT change.	TRACE_VALIDATED	FRESH_REVIEW	
A-2100-052	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	state capture failure	adversarial_falsification	state_shadow_failure	Falsify failed live-state capture leaving stale shadow authoritative.	Failure clears R22ShadowState/sample identities and invokes fail-closed replay state.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-053	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23DiagnoseHostFreshness	architecture_lifetime	host_freshness	Host freshness requires valid mapping/header, PID, flags and bounded QPC age.	Exact helper rejects missing/invalid mapping, hostPid, HostAlive, SessionVisible, HostShouldRender and stale sample.	NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-054	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	host freshness->eligibility	cross_subsystem_trace	host_gate_trace	Trace host sample health into stereo gate closure.	Present updates host freshness; when HostFresh false R20StereoEligibilityGate is explicitly false.	TRACE_VALIDATED	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-055	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	seqlock busy/stale sample	adversarial_falsification	host_stale	Falsify unstable or stale host snapshot accepted as fresh.	Unstable four-attempt snapshot returns seqlock-busy; age > HostStaleMs returns sample-stale.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	VR-STARTUP-WHITE-001
A-2100-056	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23RecoveryInstallThread	architecture_lifetime	async_install_state	Recovery overlay install is explicit Pending->Ready/Failed.	Exact source publishes Pending, checks prerequisite failure/readiness, reports async result and marks Ready only after hooks enabled.	NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-057	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R22->R23 install	cross_subsystem_trace	async_dependency_trace	Trace R22 readiness into disabled-first R23 hook transaction.	R23 waits IsReady(R22InstallState), creates seven disabled hooks, then enables all before safety overlay installed.	TRACE_VALIDATED	FRESH_REVIEW	
A-2100-058	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	prerequisite failure	adversarial_falsification	async_failure	Falsify failed lower overlay leaving R23 partially active.	Any prerequisite Failed marks R23 Failed, safety unavailable and stereo gate false before return.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-059	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23EnableHooks	architecture_lifetime	hook_transaction	Seven recovery hooks are enabled as one disabled-first transaction.	Hook objects are created StartDisabled and all must enable successfully before Ready.	NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-060	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	hook enable->rollback	cross_subsystem_trace	hook_rollback_trace	Trace any enable failure into complete R23 rollback and fail-close.	R23EnableHooks false triggers R23RollbackHooks, Failed state, safety unavailable, gate false.	TRACE_VALIDATED	FRESH_REVIEW	
A-2100-061	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	partial hook enable	adversarial_falsification	hook_partial_failure	Falsify partially enabled hook set surviving transaction failure.	Rollback clears all seven hook objects after any enable failure.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-062	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	R23 install timeout	architecture_lifetime	async_timeout	R23 has bounded ~120s wait for R22 then fails closed.	4800*25ms loop ends Failed, safety unavailable, gate false and async failure report.	NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-063	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	issue6-5766047248	src/vr/d3d9/stereo_renderer_r23.cpp	common deadline cascade	cross_subsystem_trace	known_finding_trace	Trace R23 timeout into existing common-deadline cascade finding.	Issue #6 VR-ASYNC-INSTALL-COMMON-DEADLINE-CASCADE-001 already covers aligned absolute deadlines across dependency DAG.	DEDUP_EXISTING	FRESH_REVIEW	
A-2100-064	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	issue6-5766047248	src/vr/d3d9/stereo_renderer_r23.cpp	late R22 readiness	adversarial_falsification	known_timeout_case	Falsify late prerequisite readiness as a new R23-specific key.	Same late-ready upper-layer timeout mechanism is already captured by common-deadline cascade stable key.	FALSIFIED_DUPLICATE	FRESH_REVIEW	
A-2100-065	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	initial live-state capture	architecture_lifetime	install_initial_state	Post-hook initial state capture is best-effort and does not open stereo.	After hook enable R23 may capture actual game state, then safety overlay installed but stereo gate remains false.	NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-066	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	install->first baseline	cross_subsystem_trace	install_seed_trace	Trace Ready overlay into later first authoritative baseline.	Install marks overlay ready/gate false; only runtime clear/pose/depth conditions can later call BaselineVerified.	TRACE_VALIDATED	FRESH_REVIEW	
A-2100-067	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	e1210bf3786c00b337711f7baf08b2ca3a4dc069	src/vr/d3d9/stereo_renderer_r23.cpp	initial capture failure	adversarial_falsification	install_state_capture	Falsify failed install-time capture opening stale stereo state.	Capture result is not used to open gate; R20StereoEligibilityGate remains false after install.	FALSIFIED_NO_NEW_DEFECT	FRESH_REVIEW	
A-2100-068	c4dd697e2b1f33d3b8af6ab254f378a1cc421248	db37726470322c6815cec7d547aebe73f17029ac	src/vr/d3d9/ex_device_upgrade_r15.cpp	R15RollbackHooks	architecture_lifetime	hook_rollback	R15 correctness overlay rollback clears every R15 hook object.	Exact helper clears reset/generate/unlock/install hooks.	NO_NEW_DEFECT	FRESH_REVIEW	
